95,2182
95,1580
96,2217
97,661
97,1353
98,1521
99,26
99,123
99,2454
99,2455
99,122
99,2604
100,1602
100,2056
101,1358
101,281
101,1589
102,1623
102,109
102,1878
102,1448
102,2256
102,1251
102,1871
102,1561
103,139
103,484
103,306
103,608
103,1790
103,1775
104,2210
104,864
104,401
104,1065
105,59
105,1721
105,2651
105,2476
106,2461
107,541
107,1113
107,971
107,1650
108,2157
108,1647
108,2209
109,102
109,1624
109,2045
109,236
109,306
109,124
109,1769
109,289
109,2092
109,459
109,318
109,2093
109,1772
109,1045
109,1785
109,1337
109,1998
109,1787
109,610
109,1789
109,1779
109,1346
109,153
109,519
109,133
109,1805
109,426
109,563
109,2094
109,176
109,2095
109,1661
110,1262
110,567
110,2279
110,1161
110,1599
111,1358
111,1169
111,2643
111,758
111,2492
111,1762
112,1623
112,487
112,306
112,2080
113,540
113,747
113,1884
114,2288
114,610
114,2506
115,973
116,1076
116,1501
117,259
117,2537
118,1616
118,388
118,2010
118,842
118,2030
118,446
118,255
118,1343
118,2165
118,554
118,581
118,1690
118,1507
118,2112
118,1029
118,2166
118,1538
118,454
118,1851
119,646
119,1959
119,379
119,1549
119,1901
119,1537
120,514
120,2405
120,1842
120,483
120,816
121,1910
121,980
121,802
121,1158
121,2251
121,589
121,2252
122,26
122,99
122,2454
122,2455
123,26
123,99
123,2455
123,2604
124,109
124,306
124,1367
124,1622
124,2478
125,458
125,2363
126,1623
126,2045
126,236
126,306
126,1551
126,2079
127,2604
128,233
128,392
128,370
128,2270
129,441
129,701
130,88
130,2017
130,1982
131,2169
131,834
132,904
132,1022
132,1959
132,379
132,479
133,109
133,1623
133,2045
133,1670
133,2082
133,1777
133,452
133,399
133,1784
134,406
135,137
135,2144
135,2095
136,831
137,135
137,2144
137,2329
137,2504
138,236
138,306
138,1776
139,18
139,103
139,1623
139,660
139,1780
139,910
139,2045
139,306
140,582
140,623
141,2034
141,1002
141,740
142,2049
142,1628
142,525
142,2181
142,456
143,1701
143,598
143,316
144,2192
144,1593
144,145
144,213
145,144
145,213
145,537
145,1593
145,1165
145,2622
146,1927
146,2059
146,897
146,1468
146,1907
147,1976
147,1519
148,714
148,2518
148,602
148,381
148,378
149,1416
149,2025
149,1655
149,1080
150,310
150,1942
150,914
151,1986
151,2236
151,2238
151,2335
152,43
152,2238
152,2240
152,884
153,109
153,1623
153,2045
153,236
153,459
153,306
154,1358
154,2525
154,1444
154,1339
154,1238
154,1568
154,364
154,326
154,1752
154,1753
154,1754
154,819
155,90
155,1358
155,817
155,1736
155,1689
155,1763
155,156
156,90
156,155
156,1358
156,817
156,1689
156,1763
157,1701
157,598
157,1870
157,2493
158,14
158,1701
158,2034
158,180
159,2308
159,180
160,1986
160,745
160,277
160,743
160,2000
160,2009
160,553
161,2010
161,842
162,88
162,323
162,1667
162,1174
162,1268
163,47
164,210
164,211
165,598
165,1473
165,2706
165,2707
166,271
166,2617
167,2437
167,1056
167,168
167,2482
168,167
168,2437
168,2438
169,1994
169,2706
170,1358
170,1067
171,790
171,1548
171,775
172,756
172,1692
172,2187
172,240
172,512
173,1358
173,687
173,1033
173,1586
174,1358
174,1742
174,629
174,2334
175,41
175,1914
175,2388
175,955
175,596
175,2217
175,2135
176,109
176,973
176,231
177,2679
177,2682
177,1639
177,726
178,833
179,1986
179,231
179,197
180,158
180,159
180,2037
180,1807
180,1020
180,2076
180,791
180,2004
180,790
180,775
181,1013
181,1464
181,1359
181,1683
182,183
182,997
183,182
183,1837
183,997
184,520
185,2003
185,297
186,2702
186,1672
186,2580
186,1228
186,1319
186,1536
187,1208
188,1169
188,1727
189,1072
189,1262
189,1509
189,564
190,2135
190,491
191,608
191,382
191,1677
191,1998
191,2385
191,1791
192,2472
193,441
193,458
194,1050
194,1451
194,2646
194,2564
194,473
195,94
195,2424
196,429
196,2122
196,442
197,179
197,231
197,2412
198,1255
199,1869
199,420
200,2676
200,1439
201,24
201,1701
201,1986
201,598
201,2430
201,570
201,297
202,1250
202,353
202,1173
202,1345
203,857
203,854
203,1115
203,963
203,1869
204,415
205,1701
205,1869
206,71
206,2691
207,833
208,7
209,2681
210,55
210,164
210,1905
210,1614
210,1626
210,1906
210,1907
210,1079
210,1671
210,2309
211,164
211,356
211,1394
211,1908
211,1909
212,1290
213,144
213,145
213,2192
213,1593
214,2194
215,1701
215,1986
215,2045
216,1701
216,1542
217,2473
217,2474
217,243
218,733
218,482
218,2119
218,1382
218,1020
218,2076
218,792
218,1348
218,781
218,2594
218,2091
219,1413
219,1542
219,507
220,913
220,376
220,817
221,817
222,821
223,1761
223,1154
223,744
224,1810
224,2034
225,2255
226,1701
227,883
227,534
228,1358
228,1871
228,1721
228,322
228,848
229,1894
229,1053
229,1405
229,2118
230,1810
230,549
230,577
230,1095
230,1217
231,176
231,179
231,197
231,1701
231,387
231,232
231,2217
231,551
231,1868
232,231
232,1701
232,1986
232,869
232,1864
233,128
234,610
234,2591
235,1701
236,109
236,126
236,138
236,153
236,1072
236,2045
236,1572
236,2046
236,2078
236,2079
236,306
237,2539
238,1828
239,65
239,2182
239,1376
239,1274
239,619
239,1069
239,1220
239,887
239,2418
239,1759
239,1909
239,910
239,2021
240,172
240,756
240,1472
240,512
240,1692
241,1441
242,1131
242,279
242,2280
242,838
243,217
243,473
243,2647
243,2648
243,2474
244,1358
244,1072
244,565
244,1610
245,782
245,1162
246,1358
246,1687
246,936
246,2515
247,2583
248,1964
248,1264
248,1531
249,1978
249,1884
249,621
250,2429
251,1413
251,1542
251,507
251,1300
251,1933
251,253
251,812
252,1973
252,711
252,973
252,2485
253,251
253,1413
253,507
254,507
254,1211
255,118
255,1343
255,2112
255,1266
256,756
257,80
257,2180
257,1388
257,964
258,89
258,1240
258,963
258,2645
258,1094
258,1153
258,1401
259,117
259,2537
260,365
261,1701
261,873
261,1894
261,1479
262,1464
262,1351
263,1103
263,364
263,732
264,1902
264,1826
264,472
264,844
265,1441
266,578
266,2227
266,2229
266,809
267,670
267,2000
267,2373
268,1740
268,2451
269,8
269,321
269,418
269,2543
269,2551
270,279
270,2280
270,1195
270,1215
270,838
271,166
271,2387
271,1970
271,638
271,2498
272,2012
273,374
273,846
274,749
274,748
275,1967
275,805
276,1463
276,1695
276,2133
277,160
277,973
277,553
277,1869
277,696
278,1185
279,32
279,242
279,270
279,2280
279,2344
279,1195
279,666
279,2423
279,2165
279,304
279,838
279,502
280,2155
280,1535
281,8
281,101
281,2247
281,2244
281,1347
281,1000
281,1382
281,746
282,67
282,747
283,2250
283,1559
284,84
284,2222
284,2223
284,2226
284,2224
284,2225
284,583
285,1999
285,502
286,33
286,442
286,698
287,2705
288,618
289,109
289,1358
289,1722
290,687
290,2359
290,1765
290,328
290,567
291,1692
292,2562
293,2038
294,306
294,2047
295,1177
295,1176
296,2685
296,732
297,185
297,201
297,1542
297,598
297,899
298,1325
298,1095
298,607
299,2383
299,2498
299,1484
299,2386
299,2387
300,88
300,415
300,634
301,1169
301,2492
302,306
302,1158
302,719
302,350
302,1253
303,2143
303,1670
303,719
304,279
304,1857
304,1172
304,2423
305,1416
305,1927
306,103
306,109
306,112
306,124
306,126
306,138
306,139
306,153
306,236
306,294
306,302
306,1072
306,2045
306,973
306,608
306,542
306,655
306,1572
306,1770
306,573
306,2084
306,1551
306,1797
306,1656
306,2085
306,958
306,1856
306,1584
306,1771
306,1651
306,2086
306,1009
306,1193
306,2087
306,1640
306,2046
306,1772
306,1483
306,1798
306,2078
306,1045
306,1490
306,1799
306,1158
306,2088
306,2080
306,329
306,1245
306,2089
306,1705
306,1775
306,1787
306,350
306,887
306,1251
306,1802
306,417
306,554
306,476
306,1779
306,1346
306,581
306,1781
306,452
306,1804
306,487
306,519
306,308
306,1805
306,1782
306,426
306,656
306,2090
306,2048
306,2091
306,1367
306,719
306,910
307,991
308,306
308,2045
308,1670
308,350
308,1253
309,2305
309,2268
309,383
310,150
310,1241
310,352
310,990
310,1947
310,1948
310,1815
310,892
310,1949
310,1581
310,1272
310,1944
310,1945
310,1946
310,1950
310,1331
310,875
311,343
311,690
311,1132
311,1865
312,1740
312,1610
312,1722
313,2296
314,1623
314,2000
315,1921
315,408
315,2232
315,423
315,1602
316,143
316,598
316,766
316,1073
316,920
316,1821
316,2004
316,1297
316,845
316,1868
317,1624
317,1785
318,109
318,1701
318,2045
318,563
319,1205
320,1597
320,348
321,269
321,1450
321,1083
322,228
323,55
323,162
323,2020
323,498
323,2022
324,2194
324,827
324,2156
325,787
325,1848
326,154
326,1358
326,1754
327,928
327,1996
327,1325
327,2063
327,2064
328,290
328,1250
328,951
329,306
329,2598
329,1798
330,91
330,1505
330,2123
331,1527
331,2480
332,2
332,2615
332,665
332,2003
332,2122
333,1358
333,1694
334,95
334,1013
334,693
335,1701
335,1986
336,1944
336,1950
337,1358
337,1776
337,1214
337,1499
338,1413
338,1542
338,1934
339,813
340,584
340,2463
341,1358
341,2045
341,613
341,1546
341,1389
342,1072
342,1512
343,311
343,1701
344,661
344,441
344,854
344,2323
344,389
345,833
346,1358
346,999
347,81
347,525
347,408
347,423
348,320
348,2248
348,2250
348,1643
349,465
349,2427
349,419
350,302
350,306
350,308
350,1623
350,2084
350,2085
350,1640
350,2089
350,1775
350,1778
350,1782
350,656
350,2090
350,406
351,1810
352,310
352,1944
352,1294
353,202
353,2507
353,1173
353,1345
354,659
354,1803
354,2453
355,1668
356,211
356,2018
356,2116
356,1259
356,498
357,1358
357,1154
357,657
357,2652
358,2642
359,1483
359,389
359,1620
360,1824
360,1409
361,2681
362,1966
363,1003
364,154
364,263
364,1358
364,1632
364,970
364,2642
364,1606
364,1756
364,1306
364,732
364,819
365,260
365,2469
366,1986
366,745
366,1583
366,553
367,2083
367,2451
368,1545
368,428
368,996
368,1366
368,1194
368,2249
368,2393
369,385
369,2484
370,128
370,1408
370,1414
370,2269
370,1415
371,1415
371,1414
371,1553
371,1441
371,1354
371,720
371,2375
372,1834
372,1710
372,2377
372,626
373,6
373,1042
373,1025
374,273
374,2146
374,2149
374,413
374,846
374,2147
374,1101
375,963
375,2401
375,2434
375,2435
376,220
376,1583
376,672
377,733
377,1265
377,678
377,2291
378,148
378,602
379,119
379,132
379,1898
379,904
379,1022
379,1959
380,930
380,2569
380,477
381,148
381,2518
381,2538
382,191
382,2034
382,1203
383,309
383,733
383,1704
383,2268
384,1623
384,1624
385,369
385,2483
385,2484
386,2114
386,2115
386,2117
387,231
387,519
387,2191
388,118
388,2497
388,1899
389,344
389,359
389,1483
389,704
389,2450
389,1743
389,1077
389,905
390,1108
391,68
391,1986
391,2365
391,493
392,128
392,1415
392,1825
392,720
392,1619
392,2269
393,739
394,1063
394,577
394,2351
394,849
394,1064
395,2367
395,640
395,1147
396,1988
396,1217
397,2329
397,879
397,665
397,1096
398,730
398,2177
399,133
399,1089
399,544
399,1769
399,2107
400,1354
401,54
401,104
401,1065
401,1160
401,733
401,1096
402,1413
402,1542
402,507
402,776
402,1940
402,1932
402,1936
403,1742
403,464
403,2503
403,1037
403,2654
403,806
403,1383
404,1476
404,1170
405,1927
405,2059
405,1275
405,738
406,134
406,350
406,505
406,2505
407,1681
407,1682
407,695
407,409
408,315
408,347
408,525
408,734
408,1841
408,2056
409,407
409,1624
409,1681
409,2084
410,1179
410,676
411,1488
411,1096
411,1577
411,2609
412,56
412,1616
412,1849
413,374
414,711
415,88
415,204
415,300
415,1677
415,1843
415,593
415,966
415,737
415,851
415,818
415,2014
415,1908
415,2178
415,1174
415,1644
415,1309
415,1527
415,1847
415,1850
415,525
415,2182
416,1701
416,519
417,306
417,1072
417,2034
417,1871
417,2494
418,269
419,349
420,199
420,1869
421,2216
421,2213
422,545
423,81
423,315
423,347
423,525
423,527
424,436
424,1203
425,2466
426,109
426,306
426,1805
426,1782
426,1777
426,1789
426,487
426,1772
427,565
427,1528
428,368
428,2248
428,2671
428,1257
428,996
429,38
429,86
429,196
429,2043
429,1493
429,1807
429,2044
429,1618
429,1889
429,794
429,2001
429,2041
429,1669
429,523
429,705
429,863
430,2130
431,2694
431,2695
432,1597
432,1442
433,436
433,756
434,1524
434,1693
434,2408
434,2133
434,1117
435,733
435,1912
435,486
436,424
436,433
436,1977
436,1978
436,878
436,1979
436,1039
436,816
436,498
436,1332
436,885
436,1494
436,668
436,483
436,1980
436,1981
436,1982
436,1131
437,1985
437,1495
437,950
437,718
437,498
438,1983
438,787
438,1984
438,1985
438,718
438,1667
439,1169
439,1642
440,1296
440,2179
440,441
440,725
440,1913
440,895
441,70
441,129
441,193
441,344
441,440
441,1537
441,671
441,1455
441,2184
441,2094
441,454
442,196
442,286
442,627
442,2362
442,588
442,1051
442,2120
442,698
443,1966
443,1010
443,1531
443,1264
444,582
444,488
444,623
444,515
444,2289
444,2290
444,2464
444,828
445,1434
445,909
446,118
446,903
446,1507
447,56
447,1616
447,1849
447,2638
448,1824
448,1902
448,1826
448,472
449,73
449,1834
449,1280
449,2581
450,1569
450,2538
451,671
451,935
451,2285
452,133
452,306
452,1623
452,1258
453,2305
453,1806
453,2306
454,118
454,441
454,973
454,2188
454,2189
454,1441
454,1917
454,2190
454,581
454,2022
454,1661
455,2486
455,2147
455,1664
456,95
456,142
456,525
456,2054
456,667
456,2347
456,2199
456,2472
456,544
456,1580
457,51
457,2216
457,1201
457,2215
458,125
458,193
458,1122
458,1953
458,1555
458,1276
459,109
459,153
459,1623
459,1681
460,1986
460,1989
460,2532
461,2309
461,1203
462,1048
463,1964
463,1703
463,1702
463,1966
464,403
464,2444
464,2445
464,1758
465,349
465,1403
465,896
465,1869
465,2304
466,1358
466,2546
466,970
466,1738
466,1305
467,1701
467,1708
467,1172
468,647
468,1311
468,1313
469,2412
469,2304
469,620
470,857
470,854
470,1115
470,652
470,1097
471,1013
471,2394
471,2013
472,264
472,448
472,1825
472,559
472,844
472,1183
472,1182
472,2029
473,194
473,243
473,1575
473,2647
474,1181
475,2219
476,10
476,306
476,1986
476,1140
476,1800
477,380
477,2569
477,930
478,514
478,2024
478,1978
479,132
479,1880
480,598
480,687
480,2359
480,1710
480,2372
480,1426
481,1810
481,2291
481,823
481,1287
482,218
482,2230
482,1812
482,1814
482,1807
482,2307
482,2308
482,790
482,1810
483,120
483,436
483,2405
483,816
484,103
484,542
484,2081
484,2046
484,1699
484,1367
484,1775
485,62
485,1042
485,839
485,2219
486,435
486,2077
486,2667
486,2668
487,112
487,306
487,426
487,655
487,2026
487,1773
487,1798
487,2080
487,1705
487,859
487,1782
487,1772
488,444
488,2547
489,1358
489,2390
489,2391
490,1973
490,2105
490,1879
490,826
490,2099
490,1309
490,1463
490,1981
490,1131
491,190
492,1257
492,956
492,1533
492,688
492,2678
492,2673
492,2538
493,391
493,1759
493,1244
494,2614
495,2192
495,1328
495,1327
496,711
496,596
496,992
497,2419
498,88
498,323
498,356
498,436
498,437
498,1652
499,2457
499,2458
500,2241
501,1358
501,1765
502,279
502,285
502,1976
503,1692
503,576
503,2001
504,1973
504,2394
504,2396
505,406
505,573
505,1180
505,1304
505,1448
505,1258
505,843
505,1251
505,1779
505,1560
505,2083
506,1013
506,1914
506,1918
506,1352
507,40
507,219
507,251
507,253
507,254
507,402
507,1940
507,1931
507,1211
507,1363
507,1941
507,1933
507,1413
507,1176
507,1300
507,812
507,1936
507,2508
508,2325
509,1101
509,2146
509,2148
510,1013
510,1131
510,1171
511,1810
511,549
512,172
512,240
512,756
512,1472
512,1692
513,565
513,1528
513,657
514,120
514,478
514,1978
514,1882
514,1314
515,444
515,2464
515,623
515,2547
515,2465
515,1102
516,2104
516,1882
517,2105
517,952
518,32
518,666
518,2423
518,1373
519,109
519,306
519,387
519,416
519,2045
519,1574
519,1670
519,836
519,1998
519,1986
519,1346
519,598
520,184
521,598
522,2097
523,429
523,949
523,2406
524,1358
524,979
524,2476
524,1169
524,552
525,142
525,347
525,408
525,415
525,423
525,456
525,1540
525,2180
525,2181
525,2054
525,2182
525,1628
525,2183
525,2057
525,2172
526,565
526,1742
526,1216
526,1007
527,81
527,423
528,803
529,1419
529,1417
529,2260
530,1013
530,2094
530,1505
531,606
531,2308
532,1701
532,1863
533,1742
533,2466
534,227
534,629
534,609
534,933
535,2641
535,2392
536,1894
536,567
537,145
537,2192
537,1698
537,1593
537,1165
538,1286
539,1616
539,711
539,2155
540,67
540,113
540,1441
540,2527
540,747
541,107
541,904
541,647
541,1896
541,1360
541,1022
542,306
542,484
542,1623
542,1245
543,65
543,984
544,74
544,399
544,456
544,2199
544,1769
544,2347
544,2052
544,1580
545,422
546,1608
546,2127
547,1701
547,598
548,2138
548,809
548,843
548,1937
548,1523
549,230
549,511
549,1810
549,1497
550,93
551,231
551,2388
552,524
552,1358
552,1169
552,2201
553,160
553,277
553,366
553,1995
553,1127
553,745
553,1583
553,2009
554,118
554,306
554,685
555,1463
556,1623
556,1805
557,1725
558,73
558,2585
558,876
558,1706
558,1189
559,472
559,1182
559,1579
560,2526
560,774
561,1016
562,1483
562,1735
562,704
562,2450
563,109
563,318
563,1701
563,2045
563,1337
564,189
564,1262
564,2476
565,244
565,427
565,513
565,526
565,1398
565,1361
565,1610
565,1723
565,1528
565,2279
565,1038
565,687
566,1986
566,1907
567,110
567,290
567,536
567,760
567,1262
567,631
567,1513
568,1810
568,1116
568,1223
569,1759
569,2512
570,201
570,2430
571,696
571,1570
572,1416
572,2025
572,2418
573,306
573,505
573,643
573,1313
573,2407
574,1692
574,576
574,2001
575,2283
576,503
576,574
576,1810
576,665
576,2348
577,230
577,394
577,1518
577,870
577,906
577,2351
577,2352
577,2353
577,2354
577,849
577,1063
577,1129
578,266
578,1879
578,1974
578,1105
579,1808
579,994
579,1134
580,59
580,1358
580,744
580,2444
580,1742
580,2445
580,1758
580,1765
581,118
581,306
581,454
581,1623
581,1792
581,1616
582,140
582,444
582,2548
582,2549
583,75
583,284
583,2224
583,2225
584,340
584,623
584,2463
584,2289
584,2464
585,2526
586,74
586,94
586,1224
586,1218
586,2155
587,1032
588,33
588,442
588,2383
588,698
589,121
589,1624
589,1158
589,980
590,1954
590,1441
591,1423
591,1017
591,1078
591,2472
591,642
592,2669
593,415
593,1115
593,1474
594,2195
594,663
595,2176
595,1016
595,1256
596,41
596,175
596,496
596,1914
596,644
596,992
597,1628
597,1104
598,24
598,48
598,143
598,157
598,165
598,201
598,297
598,316
598,480
598,519
598,521
598,547
598,1003
598,1107
598,766
598,2138
598,1299
598,869
598,1864
598,1821
598,968
598,637
598,1297
598,845
598,1823
598,1636
598,1301
598,1870
598,1473
598,1573
598,1875
598,1100
598,2707
599,1271
599,1093
600,2394
601,2229
602,148
602,378
603,79
603,2045
603,716
603,1248
603,795
603,1821
603,1873
604,69
604,1914
604,1652
604,1351
604,2109
605,1107
605,2534
606,27
606,531
606,2230
606,2360
606,1666
606,2361
607,298
607,1213
607,1664
608,103
608,191
608,306
608,1623
608,2080
609,59
609,534
609,1358
609,2446
609,883
609,1041
609,2447
609,2448
610,109
610,114
610,234
610,2287
610,2288
610,826
610,2481
611,2690
612,2235
613,341
613,1358
614,1475
614,2470
614,888
615,59
615,2443
616,1358
616,2365
616,1739
616,2503
617,2034
617,705
618,288
618,938
619,65
619,239
620,469
620,2534
620,923
621,249
621,2018
621,1332
621,1978
622,1951
622,1952
622,1002
622,886
623,140
623,444
623,515
623,584
623,2464
623,2289
624,1042
624,1232
625,1024
626,372
626,1358
626,2556
626,2558
627,442
627,2122
627,2238
627,2335
628,1764
628,1169
628,2546
628,1725
629,174
629,534
629,883
630,973
631,567
631,2358
632,1430
633,0
633,1701
633,1866
634,300
634,2227
635,2058
636,2233
637,598
637,1641
638,271
638,783
638,1773
638,2387
638,893
638,808
638,924
639,900
640,395
640,2420
640,894
640,765
640,1090
640,1598
641,2704
642,591
642,2472
643,573
643,1538
643,1167
643,2407
644,41
644,596
644,711
644,728
644,2177
644,1258
645,1358
645,1824
645,1898
645,1899
645,1267
645,1900
645,1495
645,950
645,1895
645,891
645,1901
645,1826
646,119
647,468
647,541
647,1267
647,904
647,1360
648,1441
649,1171
649,1457
650,1250
650,1486
650,1557
650,1685
650,1756
650,819
650,2083
651,55
651,2023
651,1984
651,885
651,2024
651,1667
651,2156
652,1
652,470
653,1231
654,1
655,306
655,487
655,2080
656,306
656,350
656,2090
657,357
657,513
657,1254
657,1740
657,1229
657,2440
657,2522
657,2442
657,867
657,871
657,2523
657,1729
658,2147
659,77
659,354
659,1803
660,139
660,1623
661,97
661,344
661,1353
661,1878
661,1028
661,935
661,1879
661,1880
661,830
661,1881
661,807
661,1045
661,1882
661,1883
661,1884
661,1885
662,932
663,594
663,2195
664,1701
665,332
665,397
665,576
665,2120
665,2122
666,279
666,518
666,1973
666,1850
667,456
667,2364
667,2472
668,436
669,729
669,1086
669,1124
670,267
670,2606
671,441
671,451
671,2025
671,973
672,376
672,2456
673,1986
673,1907
674,1907
675,94
675,2356
676,410
676,1955
676,2235
677,954
678,377
678,733
679,1395
680,2199
681,1986
681,1445
681,1446
681,1171
682,1224
682,973
683,2169
683,834
684,1358
684,1282
685,554
686,1358
686,2366
687,173
687,290
687,480
687,565
687,1358
687,1171
687,1710
687,1033
687,1586
687,1610
687,1725
687,2359
687,1546
687,2372
687,1721
688,492
688,1257
689,1358
689,1317
689,1169
689,1721
689,1292
690,311
691,2034
691,2130
692,2629
693,95
693,334
693,2108
693,763
693,1851
694,1478
694,2516
695,407
695,1336
695,1681
695,1682
695,1998
695,2319
695,1012
695,1790
695,948
696,88
696,277
696,571
696,1570
697,30
697,1080
698,33
698,286
698,442
698,588
698,1015
699,1701
699,2045
699,2327
700,1691
701,129
701,735
701,739
701,2062
702,777
702,993
702,1637
702,2101
702,1368
702,822
702,779
702,2069
702,2070
703,2497
703,1961
703,801
704,389
704,562
704,1483
704,969
704,2450
704,1743
704,1412
704,2113
705,429
705,617
706,1240
706,2238
706,963
706,805
706,2645
707,763
708,1358
708,2212
708,2216
708,836
709,1896
709,1903
710,51
710,2212
710,2213
710,1392
711,252
711,414
711,496
711,539
711,644
711,2111
711,1285
711,2112
711,2113
712,1464
712,850
712,2480
713,1044
714,48
714,148
714,1385
715,2291
716,603
716,1810
716,1821
716,2409
717,1907
718,437
718,438
718,1416
718,2059
718,2261
719,302
719,303
719,306
719,1623
719,1810
720,371
720,392
720,1441
721,1034
722,1273
722,1874
722,2500
722,1567
722,2501
723,9
723,2614
724,1344
724,2394
724,2395
725,440
725,1652
725,2071
725,1104
725,1137
726,177
726,2671
726,1533
727,1386
727,2570
728,644
728,1296
728,2388
728,2553
728,1070
729,669
729,1701
729,2534
729,1221
729,1159
730,398
731,901
731,2199
731,1279
731,2203
732,263
732,296
732,364
732,1756
732,2685
733,45
733,94
733,218
733,377
733,383
733,401
733,435
733,678
733,2035
733,1062
733,1265
733,2011
733,2301
733,2302
733,1329
733,759
733,1817
733,1294
733,1818
733,2303
733,1160
733,2304
733,2291
733,794
733,1682
733,2268
733,1192
733,2008
733,862
734,95
734,408
734,1841
734,2277
734,1006
734,2197
734,1388
734,964
734,736
734,2056
734,751
734,2202
735,701
735,1958
735,1881
735,2060
735,2061
735,2062
735,1237
735,739
735,1543
736,95
736,734
736,1841
736,1006
736,1631
736,2197
736,1388
736,964
736,751
736,2202
737,88
737,415
737,1974
737,1630
737,2136
737,2178
737,1269
738,30
738,405
738,1927
738,2162
738,1080
739,393
739,701
739,735
739,1958
739,1881
739,1543
739,1237
740,141
740,1002
740,2033
741,2093
741,1011
741,1088
741,1282
741,831
742,1483
742,1743
742,1620
743,88
743,160
743,1986
743,745
743,1239
743,1570
744,223
744,580
744,1358
744,1154
745,160
745,366
745,553
745,743
745,1986
745,1995
745,1127
745,2009
746,281
746,1303
746,2006
747,113
747,282
747,540
747,1538
748,274
748,1358
748,1103
748,1169
